;;PA_1m;;PA_Stat1h;;PA_Stat1h;;PA_Stat1h;;TA_1m;;TA_Stat1h;;TA_Stat1h;;TA_Stat1h;;RH_1m;;RH_Stat1h;;RH_Stat1h;;RH_Stat1h;;DP_1m;;DP_Stat1h;;DP_Stat1h;;DP_Stat1h;;SR_1m;;SR_Stat1h;;SR_Stat1h;;SR_Stat1h;;PR_Sum;
time;status;Avg;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;DP;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;PR_Sum1h;
1/10/23 9:00:06 PM;VALID;999.953;VALID;999.904;VALID;1000.042;VALID;999.788;VALID;26.531;VALID;27.037;VALID;27.497;VALID;26.504;VALID;81.887;VALID;78.163;VALID;82.538;VALID;74.53;VALID;23.181;VALID;22.9;VALID;23.362;VALID;22.444;VALID;12.857;VALID;97.041;VALID;269.508;VALID;12.857;VALID;0.0;
1/10/23 10:00:06 PM;VALID;1000.168;VALID;1000.042;VALID;1000.172;VALID;999.887;VALID;25.673;VALID;26.136;VALID;26.524;VALID;25.65;VALID;85.458;VALID;82.881;VALID;85.648;VALID;81.138;VALID;23.049;VALID;22.992;VALID;23.217;VALID;22.842;VALID;0.0;VALID;3.749;VALID;12.707;VALID;0.0;VALID;0.0;
1/10/23 11:00:07 PM;VALID;1000.711;VALID;1000.485;VALID;1000.737;VALID;1000.166;VALID;24.947;VALID;25.232;VALID;25.702;VALID;24.945;VALID;89.762;VALID;88.11;VALID;90.072;VALID;85.356;VALID;23.148;VALID;23.119;VALID;23.202;VALID;23.033;VALID;0.0;VALID;0.004;VALID;0.037;VALID;0.0;VALID;0.0;
1/11/23 12:00:09 AM;VALID;1001.004;VALID;1000.801;VALID;1001.004;VALID;1000.676;VALID;24.564;VALID;24.737;VALID;24.937;VALID;24.533;VALID;92.629;VALID;91.2;VALID;92.841;VALID;89.781;VALID;23.289;VALID;23.203;VALID;23.32;VALID;23.12;VALID;0.0;VALID;0.002;VALID;0.037;VALID;0.0;VALID;0.0;
1/11/23 1:00:07 AM;VALID;1001.365;VALID;1001.163;VALID;1001.365;VALID;1000.97;VALID;24.247;VALID;24.266;VALID;24.574;VALID;23.92;VALID;93.807;VALID;94.227;VALID;96.194;VALID;92.517;VALID;23.184;VALID;23.275;VALID;23.377;VALID;23.155;VALID;0.075;VALID;0.031;VALID;0.112;VALID;0.0;VALID;0.0;
1/11/23 2:00:07 AM;VALID;1001.089;VALID;1001.221;VALID;1001.375;VALID;1001.087;VALID;23.296;VALID;23.574;VALID;24.224;VALID;23.198;VALID;98.697;VALID;97.269;VALID;98.702;VALID;93.894;VALID;23.079;VALID;23.113;VALID;23.351;VALID;22.912;VALID;0.0;VALID;0.011;VALID;0.112;VALID;0.0;VALID;0.0;
1/11/23 3:00:07 AM;VALID;1000.715;VALID;1000.889;VALID;1001.088;VALID;1000.715;VALID;23.064;VALID;23.172;VALID;23.358;VALID;23.009;VALID;98.093;VALID;98.305;VALID;98.727;VALID;97.945;VALID;22.746;VALID;22.887;VALID;23.094;VALID;22.714;VALID;0.0;VALID;0.002;VALID;0.037;VALID;0.0;VALID;0.0;
1/11/23 4:00:07 AM;VALID;1000.64;VALID;1000.671;VALID;1000.77;VALID;1000.596;VALID;22.905;VALID;22.897;VALID;23.064;VALID;22.804;VALID;98.327;VALID;98.34;VALID;98.443;VALID;98.097;VALID;22.626;VALID;22.62;VALID;22.756;VALID;22.534;VALID;0.019;VALID;0.005;VALID;0.056;VALID;0.0;VALID;0.0;
1/11/23 5:00:06 AM;VALID;1000.513;VALID;1000.553;VALID;1000.675;VALID;1000.485;VALID;23.201;VALID;23.056;VALID;23.328;VALID;22.904;VALID;98.663;VALID;98.687;VALID;99.03;VALID;98.206;VALID;22.978;VALID;22.84;VALID;23.118;VALID;22.628;VALID;0.075;VALID;0.044;VALID;0.112;VALID;0.0;VALID;0.0;
1/11/23 6:00:06 AM;VALID;1000.385;VALID;1000.379;VALID;1000.534;VALID;1000.289;VALID;22.738;VALID;22.972;VALID;23.191;VALID;22.705;VALID;99.022;VALID;98.756;VALID;99.061;VALID;98.527;VALID;22.576;VALID;22.763;VALID;22.962;VALID;22.55;VALID;0.075;VALID;0.062;VALID;0.131;VALID;0.0;VALID;0.0;
1/11/23 7:00:06 AM;VALID;1000.114;VALID;1000.282;VALID;1000.388;VALID;1000.1;VALID;22.546;VALID;22.562;VALID;22.755;VALID;22.4;VALID;99.068;VALID;99.074;VALID;99.135;VALID;98.988;VALID;22.392;VALID;22.408;VALID;22.591;VALID;22.252;VALID;0.019;VALID;0.065;VALID;0.112;VALID;0.0;VALID;0.0;
1/11/23 8:00:06 AM;VALID;1000.549;VALID;1000.266;VALID;1000.549;VALID;1000.113;VALID;22.167;VALID;22.323;VALID;22.546;VALID;22.166;VALID;98.835;VALID;98.927;VALID;99.191;VALID;98.628;VALID;21.974;VALID;22.143;VALID;22.371;VALID;21.97;VALID;0.411;VALID;0.051;VALID;0.411;VALID;0.0;VALID;0.0;
1/11/23 9:00:06 AM;VALID;1001.018;VALID;1000.83;VALID;1001.018;VALID;1000.549;VALID;22.508;VALID;22.25;VALID;22.547;VALID;22.156;VALID;99.122;VALID;99.02;VALID;99.13;VALID;98.835;VALID;22.362;VALID;22.091;VALID;22.402;VALID;21.973;VALID;34.478;VALID;12.669;VALID;37.375;VALID;0.448;VALID;0.0;
1/11/23 10:00:07 AM;VALID;1001.301;VALID;1001.166;VALID;1001.301;VALID;1001.015;VALID;25.193;VALID;23.722;VALID;25.193;VALID;22.508;VALID;88.45;VALID;95.234;VALID;99.126;VALID;87.584;VALID;23.147;VALID;22.905;VALID;23.373;VALID;22.392;VALID;294.511;VALID;151.056;VALID;299.744;VALID;33.805;VALID;0.0;
1/11/23 11:00:07 AM;VALID;1001.325;VALID;1001.363;VALID;1001.407;VALID;1001.282;VALID;27.032;VALID;25.737;VALID;27.032;VALID;24.682;VALID;82.869;VALID;86.453;VALID;90.589;VALID;81.163;VALID;23.868;VALID;23.299;VALID;24.01;VALID;22.731;VALID;484.729;VALID;357.484;VALID;484.729;VALID;112.946;VALID;0.0;
1/11/23 12:00:07 PM;VALID;1001.289;VALID;1001.326;VALID;1001.367;VALID;1001.277;VALID;28.116;VALID;27.359;VALID;28.371;VALID;26.559;VALID;76.03;VALID;79.884;VALID;83.662;VALID;75.589;VALID;23.49;VALID;23.569;VALID;24.414;VALID;23.107;VALID;678.703;VALID;474.544;VALID;688.682;VALID;312.059;VALID;0.0;
1/11/23 1:00:07 PM;VALID;1001.106;VALID;1001.193;VALID;1001.3;VALID;1001.078;VALID;29.589;VALID;28.858;VALID;29.824;VALID;28.005;VALID;69.923;VALID;73.151;VALID;77.374;VALID;69.36;VALID;23.516;VALID;23.558;VALID;24.182;VALID;22.83;VALID;770.981;VALID;617.879;VALID;773.205;VALID;422.258;VALID;0.0;
1/11/23 2:00:07 PM;VALID;1000.407;VALID;1000.787;VALID;1001.122;VALID;1000.407;VALID;31.412;VALID;30.558;VALID;31.806;VALID;29.52;VALID;61.392;VALID;67.276;VALID;71.336;VALID;61.392;VALID;23.088;VALID;23.788;VALID;24.508;VALID;22.895;VALID;1000.984;VALID;864.435;VALID;1003.712;VALID;654.914;VALID;0.0;
